IBRC_Geo_ID,State,District Name,Year,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic
6500022                            ,AR,White River Planning and Development District,2004,228047,213746,9321,1325,807,92,2756,223389,4658
6500022                            ,AR,White River Planning and Development District,2005,229896,215350,9302,1310,906,125,2903,224730,5166
6500022                            ,AR,White River Planning and Development District,2006,232173,217357,9307,1344,1002,125,3038,226521,5652
6500022                            ,AR,White River Planning and Development District,2007,233422,218397,9258,1416,1015,126,3210,227344,6078
6500022                            ,AR,White River Planning and Development District,2008,234976,219699,9316,1423,1055,132,3351,228506,6470
6500022                            ,AR,White River Planning and Development District,2009,236568,221016,9322,1511,1099,148,3472,229590,6978
6500022                            ,AR,White River Planning and Development District,2010,238346,222499,9401,1588,1097,147,3614,231021,7325
6500022                            ,AR,White River Planning and Development District,2011,238731,222563,9452,1675,1153,159,3729,230991,7740
6500022                            ,AR,White River Planning and Development District,2012,238618,222080,9590,1715,1225,167,3841,230751,7867
6500022                            ,AR,White River Planning and Development District,2013,237962,221100,9774,1719,1275,170,3924,229917,8045
6500022                            ,AR,White River Planning and Development District,2014,237468,220440,9795,1715,1370,183,3965,229282,8186
6500022                            ,AR,White River Planning and Development District,2015,237165,220023,9739,1750,1422,190,4041,228847,8318
6500022                            ,AR,White River Planning and Development District,2016,236998,219600,9865,1766,1457,198,4112,228511,8487
6500022                            ,AR,White River Planning and Development District,2017,237136,219638,9776,1789,1468,203,4262,228352,8784
6500022                            ,AR,White River Planning and Development District,2018,236835,219037,9873,1844,1500,216,4365,227904,8931
6500022                            ,AR,White River Planning and Development District,2019,237227,219013,9991,1907,1551,231,4534,228073,9154
6500022                            ,AR,White River Planning and Development District,2020,233618,215281,9983,1974,1543,254,4583,223962,9656
6500022                            ,AR,White River Planning and Development District,2021,234965,216014,10280,2026,1583,289,4773,224804,10161
6500022                            ,AR,White River Planning and Development District,2022,236667,217316,10316,2090,1631,323,4991,226028,10639
6500022                            ,AR,White River Planning and Development District,2023,238423,218689,10400,2145,1644,335,5210,227424,10999
6500022                            ,AR,White River Planning and Development District,2024,239467,219319,10492,2241,1676,342,5397,228081,11386
6500023                            ,AZ,Central Arizona Association of Government,1990,157290,134828,3971,17783,708,NULL,NULL,115542,41748
6500023                            ,AZ,Central Arizona Association of Government,1991,162314,139190,4135,18226,763,NULL,NULL,119377,42937
6500023                            ,AZ,Central Arizona Association of Government,1992,168792,144894,4277,18785,836,NULL,NULL,124054,44738
6500023                            ,AZ,Central Arizona Association of Government,1993,175955,151347,4422,19230,956,NULL,NULL,129338,46617
6500023                            ,AZ,Central Arizona Association of Government,1994,183750,158466,4622,19592,1070,NULL,NULL,135285,48465
6500023                            ,AZ,Central Arizona Association of Government,1995,192937,166594,4847,20285,1211,NULL,NULL,142036,50901
6500023                            ,AZ,Central Arizona Association of Government,1996,201070,173925,5057,20724,1364,NULL,NULL,147960,53110
6500023                            ,AZ,Central Arizona Association of Government,1997,208344,180594,5225,21040,1485,NULL,NULL,153361,54983
6500023                            ,AZ,Central Arizona Association of Government,1998,215988,187564,5408,21392,1624,NULL,NULL,158683,57305
6500023                            ,AZ,Central Arizona Association of Government,1999,224354,195016,5604,21939,1795,NULL,NULL,164427,59927
6500023                            ,AZ,Central Arizona Association of Government,2000,232612,201081,5575,21586,1515,286,2569,169661,62951
6500023                            ,AZ,Central Arizona Association of Government,2001,239021,205399,5936,22317,1772,483,3114,173523,65498
6500023                            ,AZ,Central Arizona Association of Government,2002,248560,212435,6519,23207,2061,603,3735,179961,68599
6500023                            ,AZ,Central Arizona Association of Government,2003,259257,220413,7212,24207,2361,766,4298,187371,71886
6500023                            ,AZ,Central Arizona Association of Government,2004,270895,229464,7782,25158,2707,883,4901,195679,75216
6500023                            ,AZ,Central Arizona Association of Government,2005,287363,243181,8462,26096,3059,999,5566,207961,79402
6500023                            ,AZ,Central Arizona Association of Government,2006,323869,273432,10686,27550,4496,1180,6525,235369,88500
6500023                            ,AZ,Central Arizona Association of Government,2007,359426,302055,13229,29295,5844,1366,7637,260855,98571
6500023                            ,AZ,Central Arizona Association of Government,2008,388748,325419,15608,30966,6590,1524,8641,281956,106792
6500023                            ,AZ,Central Arizona Association of Government,2009,403391,336517,17154,31554,6944,1692,9530,293423,109968
6500023                            ,AZ,Central Arizona Association of Government,2010,432671,360545,18929,33279,7589,1833,10496,314712,117959
6500023                            ,AZ,Central Arizona Association of Government,2011,431559,359105,18617,33769,7509,1786,10773,312660,118899
6500023                            ,AZ,Central Arizona Association of Government,2012,435380,361727,18596,34603,7517,1799,11138,314390,120990
6500023                            ,AZ,Central Arizona Association of Government,2013,438600,363670,18803,35158,7685,1742,11542,316167,122433
6500023                            ,AZ,Central Arizona Association of Government,2014,448637,371241,19711,35926,8009,1736,12014,322486,126151
6500023                            ,AZ,Central Arizona Association of Government,2015,458942,379319,20496,36828,8228,1778,12293,328789,130153
6500023                            ,AZ,Central Arizona Association of Government,2016,470712,388697,21431,37348,8529,1786,12921,336267,134445
6500023                            ,AZ,Central Arizona Association of Government,2017,485109,399575,22428,38790,8767,1925,13624,344921,140188
6500023                            ,AZ,Central Arizona Association of Government,2018,500357,411308,23786,39869,9062,2000,14332,353809,146548
6500023                            ,AZ,Central Arizona Association of Government,2019,515717,423565,25163,40448,9406,2052,15083,363107,152610
6500023                            ,AZ,Central Arizona Association of Government,2020,483568,394586,25044,38212,9054,1970,14702,350798,132770
6500023                            ,AZ,Central Arizona Association of Government,2021,502645,409680,26957,38441,9604,2067,15896,362337,140308
6500023                            ,AZ,Central Arizona Association of Government,2022,519403,422011,29332,38718,10365,2116,16861,371160,148243
6500023                            ,AZ,Central Arizona Association of Government,2023,540455,436885,32649,39346,11342,2211,18022,383132,157323
6500023                            ,AZ,Central Arizona Association of Government,2024,567935,457634,35552,40285,12551,2338,19575,399387,168548
6500024                            ,AZ,Northern Arizona Council of Governments,1990,345784,221776,2550,119694,1764,NULL,NULL,320753,25031
